pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,2,2,10,2,,,,,25.185334600013448,,25.170420200010994,25.185334600013448,26.168935500012594,26.168935500012594,26.168935500012594,26.168935500012594,26.185406300006434,27.16912870001397,27.16912870001397,28.268766500012134,c,1,1.0864580999914324,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,2,3,11,3,,,,,28.284722900003544,,28.269615100012743,28.284722900003544,29.26796940001077,29.26796940001077,29.26796940001077,29.26796940001077,29.284683700010646,30.284448500009603,30.284448500009603,31.66868920001434,v,1,1.374562099998002,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,3,0,12,0,,,,,31.684251500002574,,31.67029830001411,31.684251500002574,32.68371360001038,32.68371360001038,32.68371360001038,32.68371360001038,32.68371360001038,33.683383700001286,33.683383700001286,34.5522093000036,z,1,0.8611689000099432,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,3,1,13,1,,,,,34.567332400009036,,34.553515999999945,34.567332400009036,35.5670347000123,35.5670347000123,35.5670347000123,35.5670347000123,35.5670347000123,36.56625590000476,36.56625590000476,36.95118090001051,c,0,0.3766174000047613,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,3,2,14,2,,,,,36.966302700006054,,36.952516700010165,36.966302700006054,37.96634020000056,37.96634020000056,37.96634020000056,37.96634020000056,37.96634020000056,38.96612830000231,38.96612830000231,39.25025270000333,v,0,0.27935439998691436,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,3,3,15,3,,,,,39.26592200000596,,39.251193600008264,39.26592200000596,40.26575830001093,40.26575830001093,40.26575830001093,40.26575830001093,40.26575830001093,41.26547510000819,41.26547510000819,41.60014970001066,v,1,0.32854970000335015,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,4,0,16,0,,,,,41.6146701000107,,41.601705900000525,41.6146701000107,42.61526320000121,42.61526320000121,42.61526320000121,42.61526320000121,42.61526320000121,43.615944700010004,43.615944700010004,43.99936830000661,z,1,0.37867109999933746,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,4,1,17,1,,,,,44.0149928000028,,44.00023690001399,44.0149928000028,45.01470880000852,45.01470880000852,45.01470880000852,45.01470880000852,45.01470880000852,46.0147333000059,46.0147333000059,46.316676400005235,x,1,0.28592809999827296,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,4,2,18,2,,,,,46.331186600000365,,46.31842700000561,46.331186600000365,47.33126170000469,47.33126170000469,47.33126170000469,47.33126170000469,47.33126170000469,48.33030370000051,48.33030370000051,48.74848100000236,c,1,0.4130365999881178,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,4,3,19,3,,,,,48.763698900002055,,48.749416900012875,48.763698900002055,49.76405870000599,49.76405870000599,49.76405870000599,49.76405870000599,49.76405870000599,50.763311900009285,50.763311900009285,51.698521500002244,v,1,0.9231522000045516,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,5,0,20,0,,,,,51.71322400000645,,51.69975880000857,51.71322400000645,52.71304390000296,52.71304390000296,52.71304390000296,52.71304390000296,52.71304390000296,53.71175450000737,53.71175450000737,54.94693120000011,z,1,1.233180800001719,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,5,1,21,1,,,,,54.96238220001396,,54.94799810000404,54.96238220001396,55.962415100002545,55.962415100002545,55.962415100002545,55.962415100002545,55.962415100002545,56.961916300002486,56.961916300002486,57.67915450000146,x,1,0.7097370999981649,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,5,2,22,2,,,,,57.6944741000043,,57.68048850000196,57.6944741000043,58.69525310001336,58.69525310001336,58.69525310001336,58.69525310001336,58.69525310001336,59.69520270000794,59.69520270000794,60.41277130000526,v,0,0.7096355999965454,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,5,3,23,3,,,,,60.42805450000742,,60.41398880000634,60.42805450000742,61.42804180001258,61.42804180001258,61.42804180001258,61.42804180001258,61.42804180001258,62.42747330000566,62.42747330000566,63.52882680000039,v,1,1.092714700003853,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,6,0,24,0,,,,,63.54405590001261,,63.53034810000099,63.54405590001261,64.54370250001375,64.54370250001375,64.54370250001375,64.54370250001375,64.54370250001375,65.54367550001189,65.54367550001189,65.92823260001023,z,1,0.37726130000373814,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,6,1,25,1,,,,,65.94354770000791,,65.92956260000938,65.94354770000791,66.94357420000597,66.94357420000597,66.94357420000597,66.94357420000597,66.94357420000597,67.94310820000828,67.94310820000828,68.34450460001244,x,1,0.38724399999773595,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,6,2,26,2,,,,,68.35980240000936,,68.34638470000937,68.35980240000936,69.35991900000954,69.35991900000954,69.35991900000954,69.35991900000954,69.35991900000954,70.3592992000049,70.3592992000049,70.72735210000246,c,1,0.3668471999990288,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,6,3,27,3,,,,,70.74262220000674,,70.72856300001149,70.74262220000674,71.74193580000428,71.74193580000428,71.74193580000428,71.74193580000428,71.74193580000428,72.74211350000405,72.74211350000405,73.02717600000324,v,1,0.27860349998809397,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,7,0,28,0,,,,,73.04253050000989,,73.0282986000093,73.04253050000989,74.04156800000055,74.04156800000055,74.04156800000055,74.04156800000055,74.04156800000055,75.04145280001103,75.04145280001103,75.64593300000706,z,1,0.6018753999960609,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,7,1,29,1,,,,,75.65833040000871,,75.64697270000761,75.65833040000871,76.65796960001171,76.65796960001171,76.65796960001171,76.65796960001171,76.65796960001171,77.65668580000056,77.65668580000056,77.97545530000934,x,1,0.3069507999898633,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,7,2,30,2,,,,,77.99102990000392,,77.97692200000165,77.99102990000392,78.99084399999992,78.99084399999992,78.99084399999992,78.99084399999992,78.99084399999992,79.99055360000057,79.99055360000057,80.29185450001387,c,1,0.29357760000857525,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,7,3,31,3,,,,,80.3072502000141,,80.29339390000678,80.3072502000141,81.30708130000858,81.30708130000858,81.30708130000858,81.30708130000858,81.30708130000858,82.30680150000262,82.30680150000262,82.62479440000607,v,1,0.3109022999997251,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,8,0,32,0,,,,,82.64031160000013,,82.6262371000048,82.64031160000013,83.64006910000171,83.64006910000171,83.64006910000171,83.64006910000171,83.64006910000171,84.63977750000777,84.63977750000777,85.06017280000378,z,1,0.4053736000059871,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,8,1,33,1,,,,,85.07243800000288,,85.06338130000222,85.07243800000288,86.07261260000814,86.07261260000814,86.07261260000814,86.07261260000814,86.07261260000814,87.07206750000478,87.07206750000478,87.42340890000924,x,1,0.3448307000071509,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,8,2,34,2,,,,,87.43914550000045,,87.42488970000704,87.43914550000045,88.43868390000716,88.43868390000716,88.43868390000716,88.43868390000716,88.43868390000716,89.4384679000068,89.4384679000068,89.72216420000768,c,1,0.2741517000104068,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,8,3,35,3,,,,,89.73844910001208,,89.72347670000454,89.73844910001208,90.73811900000146,90.73811900000146,90.73811900000146,90.73811900000146,90.73811900000146,91.73788990000321,91.73788990000321,92.48981250000361,v,1,0.7389563999895472,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,9,0,36,0,,,,,92.50476690000505,,92.4914451000077,92.50476690000505,93.50439420000475,93.50439420000475,93.50439420000475,93.50439420000475,93.50439420000475,94.50402340000437,94.50402340000437,95.10481620000792,z,1,0.5953186999977333,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,9,1,37,1,,,,,95.1205578000081,,95.10601410000527,95.1205578000081,96.12024780000502,96.12024780000502,96.12024780000502,96.12024780000502,96.12024780000502,97.12044470000546,97.12044470000546,97.40550610001083,x,1,0.2716980999975931,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,9,2,38,2,,,,,97.4201061000058,,97.40719070000341,97.4201061000058,98.42091230000369,98.42091230000369,98.42091230000369,98.42091230000369,98.42091230000369,99.42077530000824,99.42077530000824,99.82128860001103,c,1,0.39688050000404473,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,9,3,39,3,,,,,99.83624200000486,,99.8219201000029,99.83624200000486,100.83717100000649,100.83717100000649,100.83717100000649,100.83717100000649,100.83717100000649,101.83630860000267,101.83630860000267,102.15410640000482,v,1,0.3073452999960864,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,10,0,40,0,,,,,102.1688778000098,,102.15560650000407,102.1688778000098,103.16903330000059,103.16903330000059,103.16903330000059,103.16903330000059,103.16903330000059,104.16846530001203,104.16846530001203,104.63668000001053,z,1,0.4613396000058856,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,10,1,41,1,,,,,104.65177860000404,,104.63805220001086,104.65177860000404,105.65182100000675,105.65182100000675,105.65182100000675,105.65182100000675,105.65182100000675,106.65138210001169,106.65138210001169,106.96943870000541,x,1,0.30575169999792706,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,10,2,42,2,,,,,106.984823900013,,106.97087970000575,106.984823900013,107.98438490000262,107.98438490000262,107.98438490000262,107.98438490000262,107.98438490000262,108.98426100000506,108.98426100000506,109.40237850000267,c,1,0.41587820000131615,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,10,3,43,3,,,,,109.41731540000183,,109.40386230000877,109.41731540000183,110.41734160001215,110.41734160001215,110.41734160001215,110.41734160001215,110.41734160001215,111.41706030000933,111.41706030000933,111.7521521000017,v,1,0.3195609999966109,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,11,0,44,0,,,,,111.76709970000957,,111.75386690000596,111.76709970000957,112.76676020000014,112.76676020000014,112.76676020000014,112.76676020000014,112.76676020000014,113.76657780000824,113.76657780000824,114.18438160000369,z,1,0.40123980000498705,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,11,1,45,1,,,,,114.19998740000301,,114.18569230000139,114.19998740000301,115.20421239999996,115.20421239999996,115.20421239999996,115.20421239999996,115.20421239999996,116.19955530000152,116.19955530000152,116.48441690001346,x,1,0.27638570000999607,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,11,2,46,2,,,,,116.49953610000375,,116.48586170001363,116.49953610000375,117.49956840000232,117.49956840000232,117.49956840000232,117.49956840000232,117.49956840000232,118.49894970000605,118.49894970000605,118.95030720000796,c,1,0.4454204000066966,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,11,3,47,3,,,,,118.96556990001409,,118.95160930001293,118.96556990001409,119.9652647000039,119.9652647000039,119.9652647000039,119.9652647000039,119.9652647000039,120.96513550000964,120.96513550000964,121.31639420001011,v,1,0.34206819999963045,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,12,0,48,0,,,,,121.3319055000029,,121.31775880001078,121.3319055000029,122.33144820001326,122.33144820001326,122.33144820001326,122.33144820001326,122.33144820001326,123.33122150000418,123.33122150000418,123.66704550001305,z,1,0.3248656000068877,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,12,1,49,1,,,,,123.68136020000384,,123.66884850000497,123.68136020000384,124.68088600000192,124.68088600000192,124.68088600000192,124.68088600000192,124.68088600000192,125.681010100001,125.681010100001,125.98094410001067,x,1,0.2835753000108525,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,12,2,50,2,,,,,125.99658230000932,,125.98209360000328,125.99658230000932,126.99716390001413,126.99716390001413,126.99716390001413,126.99716390001413,126.99716390001413,127.99704550000024,127.99704550000024,128.33174890000373,c,1,0.32922250000410713,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,12,3,51,3,,,,,128.34699410000758,,128.33320540000568,128.34699410000758,129.3470023000118,129.3470023000118,129.3470023000118,129.3470023000118,129.3470023000118,130.3465780000115,130.3465780000115,130.6501772000047,v,1,0.30016120000800584,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,13,0,52,0,,,,,130.66303250000055,,130.6521064000117,130.66303250000055,131.6628641000134,131.6628641000134,131.6628641000134,131.6628641000134,131.6628641000134,132.66256310000608,132.66256310000608,133.14822890001233,x,0,0.4741618000116432,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,13,1,53,1,,,,,133.16264950000914,,133.1498939000012,133.16264950000914,134.1611023000005,134.1611023000005,134.1611023000005,134.1611023000005,134.1611023000005,135.16201050000382,135.16201050000382,135.42974140000297,x,1,0.26394609999260865,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,13,2,54,2,,,,,135.44532370001252,,135.43072300001222,135.44532370001252,136.44530060001125,136.44530060001125,136.44530060001125,136.44530060001125,136.44530060001125,137.44535090000136,137.44535090000136,137.86281420000887,c,1,0.4154195000010077,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,13,3,55,3,,,,,137.87829469999997,,137.86423290001403,137.87829469999997,138.87815840000985,138.87815840000985,138.87815840000985,138.87815840000985,138.87815840000985,139.87791560000915,139.87791560000915,140.16179140000895,v,1,0.2799246999929892,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,14,0,56,0,,,,,140.1779963000008,,140.16271510001388,140.1779963000008,141.17743740000878,141.17743740000878,141.17743740000878,141.17743740000878,141.17743740000878,142.17651430000842,142.17651430000842,142.87790360000508,z,1,0.6931003000063356,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,14,1,57,1,,,,,142.89369060000172,,142.87898840001435,142.89369060000172,143.89403040001343,143.89403040001343,143.89403040001343,143.89403040001343,143.89403040001343,144.89316680000047,144.89316680000047,146.6620069000055,x,1,1.75881319999462,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,14,2,58,2,,,,,146.67628560001322,,146.66344790000585,146.67628560001322,147.6765524000075,147.6765524000075,147.6765524000075,147.6765524000075,147.6765524000075,148.6763159000111,148.6763159000111,149.01044330000877,c,1,0.3241649000119651,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,14,3,59,3,,,,,149.0257117000001,,149.0114801000018,149.0257117000001,150.0257369000028,150.0257369000028,150.0257369000028,150.0257369000028,150.0257369000028,151.02591420001409,151.02591420001409,151.47620190000453,v,1,0.44160890000057407,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,15,0,60,0,,,,,151.49199360000785,,151.47689090001222,151.49199360000785,152.49192360001325,152.49192360001325,152.49192360001325,152.49192360001325,152.49192360001325,153.4916258000012,153.4916258000012,153.82582430000184,z,1,0.3308522000006633,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,15,1,61,1,,,,,153.84181390001322,,153.82683520000137,153.84181390001322,154.84117870000773,154.84117870000773,154.84117870000773,154.84117870000773,154.84117870000773,155.84098910000466,155.84098910000466,156.14293770000222,x,1,0.2954215000063414,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,15,2,62,2,,,,,156.1586079000117,,156.1436870000034,156.1586079000117,157.1573541000107,157.1573541000107,157.1573541000107,157.1573541000107,157.1573541000107,158.15653080001357,158.15653080001357,158.44142510001257,c,1,0.27720149999368005,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,15,3,63,3,,,,,158.45684170001186,,158.44241200000397,158.45684170001186,159.45676290000847,159.45676290000847,159.45676290000847,159.45676290000847,159.45676290000847,160.45557720000215,160.45557720000215,160.75725960001,v,1,0.2884044999955222,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,16,0,64,0,,,,,160.77364300000772,,160.75823040000978,160.77364300000772,161.77330200000142,161.77330200000142,161.77330200000142,161.77330200000142,161.77330200000142,162.7730259000091,162.7730259000091,163.2246598000056,z,1,0.44681259999924805,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,16,1,65,1,,,,,163.23983960000623,,163.22604090000095,163.23983960000623,164.23934340001142,164.23934340001142,164.23934340001142,164.23934340001142,164.23934340001142,165.23921460000565,165.23921460000565,165.55761110001185,x,1,0.30962820000422653,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,16,2,66,2,,,,,165.57210450001003,,165.55916300001263,165.57210450001003,166.57241510000313,166.57241510000313,166.57241510000313,166.57241510000313,166.57241510000313,167.57184640000924,167.57184640000924,168.07259180000983,c,1,0.49410669998906087,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,16,3,67,3,,,,,168.0881892000034,,168.07330660001026,168.0881892000034,169.0884769000113,169.0884769000113,169.0884769000113,169.0884769000113,169.0884769000113,170.0885086000053,170.0885086000053,170.38891920000606,v,1,0.28661719999217894,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,17,0,68,0,,,,,170.4043079000112,,170.3897536000004,170.4043079000112,171.40478460000304,171.40478460000304,171.40478460000304,171.40478460000304,171.40478460000304,172.40459250001004,172.40459250001004,172.68932150000182,z,1,0.2791460000007646,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,17,1,69,1,,,,,172.70429400001012,,172.6915488000086,172.70429400001012,173.70414340001298,173.70414340001298,173.70414340001298,173.70414340001298,173.70414340001298,174.70354350001435,174.70354350001435,174.98818880000908,x,1,0.2799352000001818,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,17,2,70,2,,,,,175.00345290001133,,174.989198700001,175.00345290001133,176.00346520000312,176.00346520000312,176.00346520000312,176.00346520000312,176.00346520000312,177.00332270000945,177.00332270000945,177.32110900001135,c,1,0.30443889999878593,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,17,3,71,3,,,,,177.33671460000915,,177.3221801000036,177.33671460000915,178.33583070000168,178.33583070000168,178.33583070000168,178.33583070000168,178.33583070000168,179.3364881000016,179.3364881000016,179.65425580000738,v,1,0.31111219999729656,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,18,0,72,0,,,,,179.66979340001126,,179.65566370000306,179.66979340001126,180.66929930000333,180.66929930000333,180.66929930000333,180.66929930000333,180.66929930000333,181.6695211000042,181.6695211000042,182.20385050000914,z,1,0.5300153999996837,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,18,1,73,1,,,,,182.21886000000814,,182.2051618000114,182.21886000000814,183.2183984000003,183.2183984000003,183.2183984000003,183.2183984000003,183.2183984000003,184.21833970000444,184.21833970000444,184.77003250000416,x,1,0.5482493000017712,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,18,2,74,2,,,,,184.78534670000954,,184.7713611000072,184.78534670000954,185.78458910000336,185.78458910000336,185.78458910000336,185.78458910000336,185.78458910000336,186.784527900003,186.784527900003,187.67101200000616,x,0,0.8701459000003524,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,18,3,75,3,,,,,187.68444080000336,,187.6728584000084,187.68444080000336,188.68425280001247,188.68425280001247,188.68425280001247,188.68425280001247,188.68425280001247,189.68380030000117,189.68380030000117,190.0512435000128,v,1,0.35683289999724366,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,19,0,76,0,,,,,190.06701590000011,,190.05221800001164,190.06701590000011,191.0674052000104,191.0674052000104,191.0674052000104,191.0674052000104,191.0674052000104,192.06668200000422,192.06668200000422,192.40135530001135,z,1,0.3263217999920016,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,19,1,77,1,,,,,192.41641470001196,,192.4022524000029,192.41641470001196,193.41671920000226,193.41671920000226,193.41671920000226,193.41671920000226,193.41671920000226,194.4161626000132,194.4161626000132,194.71701100000064,x,1,0.28453109999827575,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,19,2,78,2,,,,,194.73253690000274,,194.7182235000073,194.73253690000274,195.73226440000872,195.73226440000872,195.73226440000872,195.73226440000872,195.73226440000872,196.73230510001304,196.73230510001304,197.0666748000076,c,1,0.3200702000031015,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,19,3,79,3,,,,,197.08224780000455,,197.06768000000739,197.08224780000455,198.08231110000634,198.08231110000634,198.08231110000634,198.08231110000634,198.08231110000634,199.08221630001208,199.08221630001208,199.46678050000628,v,1,0.3815528999984963,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,20,0,80,0,,,,,199.48171870000078,,199.46770240001206,199.48171870000078,200.4817708000046,200.4817708000046,200.4817708000046,200.4817708000046,200.4817708000046,201.48116480000317,201.48116480000317,202.13303700000688,z,1,0.6422503000067081,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,20,1,81,1,,,,,202.14823560000514,,202.13508810001076,202.14823560000514,203.14776880000136,203.14776880000136,203.14776880000136,203.14776880000136,203.14776880000136,204.14725060001365,204.14725060001365,204.3989913000114,x,1,0.2349508000042988,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,20,2,82,2,,,,,204.41402080000262,,204.40039230001275,204.41402080000262,205.41388470001402,205.41388470001402,205.41388470001402,205.41388470001402,205.41388470001402,206.41356050000468,206.41356050000468,206.7482408000069,c,1,0.3240137999964645,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,20,3,83,3,,,,,206.76351820000855,,206.74932650000846,206.76351820000855,207.76385040000605,207.76385040000605,207.76385040000605,207.76385040000605,207.76385040000605,208.76320490000944,208.76320490000944,209.08155630000692,v,1,0.3129807999939658,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,21,0,84,0,,,,,209.09615720000875,,209.08255780000763,209.09615720000875,210.09606310000527,210.09606310000527,210.09606310000527,210.09606310000527,210.09606310000527,211.0959700000094,211.0959700000094,211.4639950000128,z,1,0.3541849000030197,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,21,1,85,1,,,,,211.47906460000377,,211.4653692000138,211.47906460000377,212.47907560000021,212.47907560000021,212.47907560000021,212.47907560000021,212.47907560000021,213.4788288000127,213.4788288000127,213.79670990000886,x,1,0.3149221000057878,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,21,2,86,2,,,,,213.8119410000072,,213.7977450000035,213.8119410000072,214.81179620001058,214.81179620001058,214.81179620001058,214.81179620001058,214.81179620001058,215.8116815000103,215.8116815000103,216.1128097000037,c,1,0.2904283999960171,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,21,3,87,3,,,,,216.12854390000575,,216.11355920000642,216.12854390000575,217.12829560000682,217.12829560000682,217.12829560000682,217.12829560000682,217.12829560000682,218.12791260000085,218.12791260000085,218.4799278999999,v,1,0.34106199999223463,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
